#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 07 09 21 50 999  6.2  7.8  0.83  5.88  4.29 145 1017.7  22.1  21.4  22.1 99.0 99.00
2013 07 09 22 50 999  6.0  7.3  0.87  5.88  4.41 161 1017.2  22.5  21.5  22.5 99.0 99.00
2013 07 09 23 50 999  4.8  5.6  0.85  5.56  4.35 163 1017.2  22.5  21.6  22.5 99.0 99.00
2013 07 10 00 50 999  5.8  7.2  0.83  5.56  4.27 179 1017.7  22.7  21.6  22.7 99.0 99.00
2013 07 10 01 50 999  7.5  9.1  0.82  5.56  4.35 140 1018.5  22.7  21.6  22.7 99.0 99.00
2013 07 10 02 50 999  2.7  5.0 99.00 99.00 99.00 999 1018.7  22.7  21.5  22.1 99.0 99.00
2013 07 10 03 50 999  6.4  7.4  0.86  5.26  4.13 151 1017.6  23.1  21.4  21.9 99.0 99.00
2013 07 10 04 50 999  3.1  4.2  0.84  4.76  4.28 155 1017.5  22.8  21.3  21.9 99.0 99.00
2013 07 10 05 50 999  3.6  5.3  0.72  5.26  4.41 153 1017.2  22.4  21.3  22.4 99.0 99.00
2013 07 10 06 50 999  4.7  6.2  0.73  5.26  4.41 156 1016.5  22.5  21.3  22.5 99.0 99.00
2013 07 10 07 50 999  5.5  7.3  0.76  5.26  4.16 151 1016.0  22.3  21.3  22.3 99.0 99.00
2013 07 10 08 50 999  6.5  7.9  0.87  5.00  4.03 154 1015.9  22.1  21.2  22.1 99.0 99.00
2013 07 10 09 50 999  6.4  7.8  0.88  5.26  4.10 176 1016.1  22.0  21.1  22.0 99.0 99.00
2013 07 10 10 50 999  5.9  7.1  0.90  5.00  4.04 160 1016.2  21.8  21.1  21.8 99.0 99.00
2013 07 10 11 50 999  6.4  7.8  0.90  5.00  4.11 152 1016.2  21.8  21.1  21.8 99.0 99.00
2013 07 10 12 50 999  6.2  7.1  0.94  5.00  4.09 164 1016.2  21.8  21.1  21.8 99.0 99.00
2013 07 10 13 50 999  6.3  8.1  0.99  5.00  4.19 168 1015.9  21.8  21.1  21.8 99.0 99.00
2013 07 10 14 50 999  5.5  7.5  1.11  5.56  4.14 158 1015.9  21.9  21.2  21.9 99.0 99.00
2013 07 10 15 50 999  5.2  7.1  1.17  5.56  4.26 159 1015.7  22.0  21.3  22.0 99.0 99.00
2013 07 10 16 50 999  5.4  7.5  1.10  5.56  4.25 153 1015.5  22.2  21.4  22.2 99.0 99.00
2013 07 10 17 50 999  6.2  7.8  1.05  5.88  4.23 161 1015.0  22.1  21.2  22.1 99.0 99.00
2013 07 10 18 50 999  5.9  7.0  1.08  6.25  4.35 152 1014.4  21.9  20.9  21.9 99.0 99.00
2013 07 10 19 50 999  6.4  7.6  1.05  5.88  4.42 162 1014.1  21.8  20.4  21.8 99.0 99.00
2013 07 10 20 50 999  6.6  8.1  1.05  5.56  4.38 162 1012.9  22.5  20.4  22.5 99.0 99.00
2013 07 10 21 50 999  5.4  7.7  1.13  5.56  4.32 154 1012.0  22.7  20.2  22.7 99.0 99.00
2013 07 10 22 50 999  4.3  6.7  1.18  4.55  4.17 180 1012.5  22.4  20.2  22.4 99.0 99.00
2013 07 10 23 50 999  2.9  5.0  1.19  5.56  4.40 158 1013.6  21.3  20.1  21.3 99.0 99.00
2013 07 11 00 50 999  3.4  4.7  1.11  5.56  4.53 162 1013.4  21.1  20.1  21.1 99.0 99.00
2013 07 11 01 50 999  6.7  8.2  1.04  5.88  4.52 174 1013.5  21.4  20.1  21.4 99.0 99.00
2013 07 11 02 50 999  7.4  8.6  1.11  5.88  4.54 167 1013.4  21.6  20.2  21.6 99.0 99.00
2013 07 11 03 50 999  6.3  8.1  1.12  5.88  4.60 160 1013.1  21.1  20.1  21.1 99.0 99.00
2013 07 11 04 50 999  7.0  8.3  1.06  5.88  4.69 154 1012.8  21.8  20.1  21.8 99.0 99.00
2013 07 11 05 50 999  7.2  8.4  1.05  6.25  4.54 158 1012.7  21.4  20.0  21.4 99.0 99.00
2013 07 11 06 50 999  7.0  8.2  1.07  5.88  4.80 154 1012.2  21.2  19.8  21.2 99.0 99.00
2013 07 11 07 50 999  6.8  8.1  0.99  6.67  4.64 156 1012.0  21.3  19.6  21.3 99.0 99.00
2013 07 11 08 50 999  6.7  8.1  1.06  5.88  4.61 152 1011.8  21.5  19.4  21.5 99.0 99.00
2013 07 11 09 50 999  5.7  7.9  1.26  6.67  4.56 151 1012.2  21.5  19.3  21.5 99.0 99.00
2013 07 11 10 50 999  4.2  7.6  1.27  6.25  4.53 162 1012.8  20.8  19.2  20.8 99.0 99.00
2013 07 11 11 50 999  3.9  6.4  1.16  6.67  4.36 163 1012.8  20.6  19.3  20.6 99.0 99.00
2013 07 11 12 50 999  6.0  7.4  1.18  6.67  4.59 157 1012.8  20.8  19.4  20.8 99.0 99.00
2013 07 11 13 50 999  6.2  7.0  1.37  5.88  4.71 174 1012.7  21.2  19.4  21.2 99.0 99.00
2013 07 11 14 50 999  6.2  7.3  1.41  6.25  4.95 169 1012.5  21.5  19.4  21.5 99.0 99.00
2013 07 11 15 50 999  0.0  0.0  1.25  6.67  4.92 159 9999.0  20.4  19.4  20.4 99.0 99.00
2013 07 11 16 50 999  0.0  0.0  1.11  6.67  5.28 145 1013.2  20.2  19.3  20.2 99.0 99.00
2013 07 11 17 50 999  1.3  1.6  1.03  7.14  5.47 149 1013.3  20.4  19.2  20.4 99.0 99.00
2013 07 11 18 50 999  0.0  0.5  1.00  7.14  5.51 157 1012.6  20.3  19.2  20.3 99.0 99.00
2013 07 11 19 50 999  0.0  0.0  0.98  6.25  5.44 152 1012.3  20.4  19.4  20.4 99.0 99.00
2013 07 11 20 50 999  2.9  3.8  0.97  6.67  5.31 156 1012.7  20.3  19.3  20.3 99.0 99.00
2013 07 11 21 50 999  1.7  2.3  0.93  6.25  5.16 169 1012.8  20.2  19.3  20.2 99.0 99.00
2013 07 11 22 50 999  0.0  0.0  0.94  6.25  5.04 166 1013.0  19.9  19.4  19.9 99.0 99.00
2013 07 11 23 50 999  1.4  1.7  0.82  6.25  4.92 157 1013.0  20.0  19.7  20.0 99.0 99.00
2013 07 12 00 50 999  1.6  2.0  0.85  5.88  4.94 158 1012.9  19.8  19.7  19.8 99.0 99.00
2013 07 12 01 50 999  2.1  2.6  0.91  6.25  5.16 160 1013.1  20.0  19.7  20.0 99.0 99.00
2013 07 12 02 50 999  0.2  1.0  0.86  5.88  5.16 171 1012.9  20.0  19.8  20.0 99.0 99.00
2013 07 12 03 50 999  0.2  1.0  0.91  6.67  5.33 154 1012.8  20.0  19.8  20.0 99.0 99.00
2013 07 12 04 50 999  0.5  1.9  0.95  6.67  5.60 153 1012.8  20.1  19.8  20.1 99.0 99.00
2013 07 12 05 50 999  0.2  0.8  0.86  7.14  5.59 155 1013.1  20.2  19.7  20.2 99.0 99.00
2013 07 12 06 50 999  1.9  2.4  0.85  7.14  5.64 155 1013.2  20.1  19.5  20.1 99.0 99.00
2013 07 12 07 50 999  0.0  0.1  0.75  6.67  5.39 149 1012.8  20.2  19.4  20.2 99.0 99.00
2013 07 12 08 50 999  0.0  0.0  0.73  7.14  5.56 153 1012.6  20.4  19.3  20.4 99.0 99.00
2013 07 12 09 50 999  0.0  0.0  0.69  7.14  5.44 165 1012.9  20.1  19.2  20.1 99.0 99.00
2013 07 12 10 50 999  1.2  1.5  0.72  7.14  5.13 163 1013.1  20.2  18.8  20.2 99.0 99.00
2013 07 12 11 50 999  2.8  3.5  0.68  7.69  5.12 162 1013.5  20.8  19.0  20.8 99.0 99.00
2013 07 12 12 50 999  2.6  3.2  0.70  6.67  5.26 152 1013.8  21.2  19.3  21.2 99.0 99.00
2013 07 12 13 50 999  2.7  3.2  0.69  6.25  5.29 143 1013.4  21.2  19.5  21.2 99.0 99.00
2013 07 12 14 50 999  5.4  6.1  0.72  7.14  5.32 161 1013.5  21.4  19.6  21.4 99.0 99.00
2013 07 12 15 50 999  4.1  5.0  0.77  6.25  4.89 171 1013.8  22.0  19.7  22.0 99.0 99.00
2013 07 12 16 50 999  4.8  6.2  0.76  6.25  4.80 178 1013.6  22.5  19.9  22.5 99.0 99.00
2013 07 12 17 50 999  2.4  3.3  0.76  6.25  4.94 161 1013.6  22.3  20.2  22.3 99.0 99.00
2013 07 12 18 50 999  3.4  4.0  0.66  6.67  4.84 144 1013.5  22.3  20.4  22.3 99.0 99.00
2013 07 12 19 50 999  5.9  7.8  0.65  5.56  4.67 165 1013.6  22.4  20.7  22.4 99.0 99.00
2013 07 12 20 50 999  3.3  4.1  0.73  6.67  4.78 163 1013.9  21.6  20.4  21.6 99.0 99.00
2013 07 12 21 50 999  3.9  5.2  0.74  6.67  4.61 132 1013.8  21.4  20.4  21.4 99.0 99.00
2013 07 12 22 50 999  4.8  5.7  0.76  6.67  4.83 136 1013.9  21.7  20.4  21.7 99.0 99.00
2013 07 12 23 50 999  4.7  6.0  0.80  7.14  4.61 151 1014.5  21.3  20.3  21.3 99.0 99.00
2013 07 13 00 50 999  4.0  4.8  0.76  5.26  4.69 162 1015.1  21.7  20.1  21.7 99.0 99.00
2013 07 13 01 50 999  4.2  5.3  0.82  5.88  4.74 146 1015.7  21.5  20.1  21.5 99.0 99.00
2013 07 13 02 50 999  4.2  5.5  0.80  6.67  4.74 149 1016.2  21.4  20.0  21.4 99.0 99.00
2013 07 13 03 50 999  2.6  2.9  0.80  7.14  4.86 150 1016.6  20.9  19.9  20.9 99.0 99.00
2013 07 13 04 50 999  3.3  3.8  0.84  5.26  5.04 103 1017.3  20.7  19.8  20.7 99.0 99.00
2013 07 13 05 50 999  1.1  1.5  0.89  7.14  5.26 148 1017.8  20.5  19.6  20.5 99.0 99.00
2013 07 13 06 50 999  2.2  2.9  0.84  7.14  5.18 155 1017.7  20.8  19.5  20.8 99.0 99.00
2013 07 13 07 50 999  1.8  2.4  0.82  7.69  5.23 159 1018.1  21.1  19.4  21.1 99.0 99.00
2013 07 13 08 50 999  0.0  0.0  0.91  6.67  5.44 155 1018.5  20.6  19.4  20.6 99.0 99.00
2013 07 13 09 50 999  1.2  1.8  0.99  5.88  5.36 142 1019.4  21.3  19.4  21.3 99.0 99.00
2013 07 13 10 50 999  1.6  2.1  1.01  5.88  5.39 148 1020.1  20.3  19.5  20.3 99.0 99.00
2013 07 13 11 50 999  1.4  1.7  1.06  6.67  5.41 155 1020.6  21.4  19.8  21.4 99.0 99.00
2013 07 13 12 50 999  1.0  2.8  1.06  6.25  5.24 150 1021.3  23.4  20.4  23.4 99.0 99.00
2013 07 13 13 50 999  3.7  4.4  1.12  6.67  5.08 111 1021.5  23.2  20.9  23.2 99.0 99.00
2013 07 13 14 50 999  4.5  5.3  1.06  6.25  4.97  67 1022.2  23.6  21.5  23.6 99.0 99.00
2013 07 13 15 50 999  4.7  5.6  1.03  6.25  5.02  40 1022.4  24.0  22.1  24.0 99.0 99.00
2013 07 13 16 50 999  6.4  7.6  1.01  6.67  5.05  72 1022.2  24.5  22.7  24.5 99.0 99.00
2013 07 13 17 50 999  5.1  5.9  0.99  5.56  4.85  57 1022.9  23.1  22.9  23.1 99.0 99.00
2013 07 13 18 50 999  4.9  5.7  0.99  6.67  4.95  78 1022.9  22.9  22.6  22.9 99.0 99.00
2013 07 13 19 50 999  3.3  4.2  0.97  6.67  5.09 100 1023.1  23.0  22.3  23.0 99.0 99.00
2013 07 13 20 50 999  1.9  2.4  0.96  5.88  5.09 100 1023.6  23.3  22.1  23.3 99.0 99.00
2013 07 13 21 50 999  1.1  1.6  1.00  6.25  5.31 104 1023.8  23.4  22.1  23.4 99.0 99.00
2013 07 13 22 50 999  3.2  3.8  0.98  5.88  5.41 112 1024.0  23.5  21.9  23.5 99.0 99.00
2013 07 13 23 50 999  2.0  2.4  1.01  5.88  5.51 142 1024.5  23.3  21.6  23.3 99.0 99.00
2013 07 14 00 50 999  2.3  2.8  1.09  7.14  5.72 154 1024.8  23.4  21.4  23.4 99.0 99.00
2013 07 14 01 50 999  2.6  3.0  1.07  6.25  5.69 154 1025.6  23.3  21.1  23.3 99.0 99.00
2013 07 14 02 50 999  3.3  3.5  1.07  7.69  5.75 162 1025.8  23.0  21.0  23.0 99.0 99.00
2013 07 14 03 50 999  4.0  4.5  1.14  6.67  5.86 158 1026.0  23.1  21.2  23.1 99.0 99.00
2013 07 14 04 50 999  2.8  3.5  1.06  7.14  5.85 158 1026.3  23.2  21.3  23.2 99.0 99.00
2013 07 14 05 50 999  2.3  2.9  1.13  7.14  6.13 162 1026.1  23.3  21.4  23.3 99.0 99.00
2013 07 14 06 50 999  0.6  1.5  1.14  8.33  6.12 163 1025.9  23.2  21.6  23.2 99.0 99.00
2013 07 14 07 50 999  1.1  2.0  1.03  8.33  6.00 163 1025.9  23.0  21.8  23.0 99.0 99.00
2013 07 14 08 50 999  1.9  2.4  1.09  6.67  5.95 151 1026.0  22.8  21.8  22.8 99.0 99.00
2013 07 14 09 50 999  1.0  1.5  1.04  8.33  5.94 159 1026.5  22.8  21.9  22.8 99.0 99.00
2013 07 14 10 50 999  0.7  1.2  1.09  7.14  5.87 153 1026.9  23.0  22.0  23.0 99.0 99.00
2013 07 14 11 50 999  0.0  0.0  1.03  7.69  5.79 170 1027.3  22.9  22.1  22.9 99.0 99.00
2013 07 14 12 50 999  0.0  0.0  1.06  7.14  5.56 163 1027.4  23.3  22.6  23.3 99.0 99.00
2013 07 14 13 50 999  0.4  1.4  1.00  7.69  5.42 165 1027.7  22.7  23.0  22.7 99.0 99.00
2013 07 14 14 50 999  0.4  1.2  0.99  7.69  5.52 165 1027.8  22.4  23.2  22.4 99.0 99.00
2013 07 14 15 50 999  0.0  0.3  0.95  8.33  5.53 162 1027.8  22.5  23.2  22.5 99.0 99.00
2013 07 14 16 50 999  0.2  1.3  0.90  8.33  5.59 152 1027.7  23.3  23.7  23.3 99.0 99.00
2013 07 14 17 50 999  0.1  1.0  0.78  8.33  5.48 172 1027.3  23.9  23.8  23.9 99.0 99.00
2013 07 14 18 50 999  1.5  2.0  0.79  9.09  5.86 154 1027.3  24.1  23.6  24.1 99.0 99.00
2013 07 14 19 50 999  2.1  2.5  0.75  8.33  5.92 155 1026.8  24.1  23.8  24.1 99.0 99.00
2013 07 14 21 50 999  0.7  1.2  0.73  8.33  5.88 163 1026.2  24.4  23.6  24.4 99.0 99.00
2013 07 14 22 50 999  0.0  0.3  0.78  8.33  6.02 159 1026.2  24.5  23.6  24.5 99.0 99.00
2013 07 14 23 50 999  0.9  1.3  0.75  8.33  6.12 161 1026.2  24.2  23.8  24.2 99.0 99.00
2013 07 15 00 50 999  1.4  2.0  0.78  8.33  6.21 159 1026.3  24.1  23.8  24.1 99.0 99.00
2013 07 15 01 50 999  1.9  2.2  0.74  8.33  5.84 165 1026.6  24.0  23.5  24.0 99.0 99.00
2013 07 15 02 50 999  2.1  2.4  0.76  7.69  5.82 144 1026.6  23.6  23.3  23.6 99.0 99.00
2013 07 15 03 50 999  2.6  3.0  0.70  7.69  5.72 163 1026.1  23.2  23.3  23.2 99.0 99.00
2013 07 15 04 50 999  3.0  3.5  0.71  7.69  5.86 152 1025.7  23.3  23.3  23.3 99.0 99.00
2013 07 15 05 50 999  3.2  3.6  0.71  7.69  5.75 163 1025.3  23.1  23.2  23.1 99.0 99.00
2013 07 15 06 50 999  2.9  3.5  0.64  7.69  5.77 163 1025.3  22.9  23.1  22.9 99.0 99.00
2013 07 15 07 50 999  2.6  3.2  0.61  6.67  5.56 133 1025.5  22.6  22.8  22.6 99.0 99.00
2013 07 15 08 50 999  0.9  1.5  0.64  7.69  5.59 149 1025.9  22.5  22.6  22.5 99.0 99.00
2013 07 15 09 50 999  1.8  2.1  0.58  6.67  5.54 138 1026.1  22.1  22.3  22.1 99.0 99.00
2013 07 15 10 50 999  2.9  3.5  0.55  6.67  5.38 148 1026.4  22.2  22.1  22.2 99.0 99.00
2013 07 15 11 50 999  2.5  3.2  0.56  7.69  5.39 145 1026.5  21.9  22.4  21.9 99.0 99.00
2013 07 15 12 50 999  2.0  2.5  0.57  5.88  5.53 140 1026.3  22.0  22.7  22.0 99.0 99.00
2013 07 15 13 50 999  1.6  2.0  0.50  5.26  5.16 150 1025.9  22.5  23.0  22.5 99.0 99.00
2013 07 15 14 50 999  1.1  2.0  0.51  7.14  5.56 159 1025.6  22.9  23.4  22.9 99.0 99.00
2013 07 15 15 50 999  1.4  2.1  0.49  7.14  5.63 156 1025.4  23.5  23.8  23.5 99.0 99.00
2013 07 15 16 50 999  2.4  2.9  0.50  7.14  5.98 131 1024.9  24.1  24.2  24.1 99.0 99.00
2013 07 15 17 50 999  3.5  4.2  0.52  8.33  6.05 140 1024.4  24.2  24.2  24.2 99.0 99.00
2013 07 15 18 50 999  4.1  5.0  0.56  7.14  6.21 147 1023.9  24.4  23.8  24.4 99.0 99.00
2013 07 15 19 50 999  5.4  6.2  0.65  8.33  6.13 123 1023.4  24.5  23.6  24.5 99.0 99.00
2013 07 15 20 50 999  5.3  6.0  0.68  8.33  5.38 152 1023.1  24.4  23.1  24.4 99.0 99.00
2013 07 15 21 50 999  4.7  5.7  0.76  7.14  5.46 112 1022.6  24.4  23.1  24.4 99.0 99.00
2013 07 15 22 50 999  5.9  7.0  0.69  8.33  4.89 151 1022.3  24.0  23.1  24.0 99.0 99.00
2013 07 15 23 50 999  4.7  5.6  0.81  7.14  4.90 118 1022.1  23.5  22.7  23.5 99.0 99.00
2013 07 16 00 50 999  4.2  5.0  0.84  7.14  4.77 130 1021.9  22.9  22.4  22.9 99.0 99.00
2013 07 16 01 50 999  3.1  3.4  0.87  6.67  5.03 134 1022.3  23.1  22.1  23.1 99.0 99.00
2013 07 16 02 50 999  3.5  4.0  0.79  6.67  5.16 142 1022.3  24.0  21.9  24.0 99.0 99.00
2013 07 16 03 50 999  4.9  5.5  0.74  6.67  4.93 143 1021.9  24.3  21.8  24.3 99.0 99.00
2013 07 16 04 50 999  3.6  4.1  0.67  8.33  4.85 134 1021.7  24.0  21.9  24.0 99.0 99.00
2013 07 16 05 50 999  3.7  4.1  0.69  7.14  5.04 134 1021.3  24.0  22.1  24.0 99.0 99.00
2013 07 16 06 50 999  3.9  4.7  0.57  7.69  4.93 159 1020.9  24.1  22.3  24.1 99.0 99.00
2013 07 16 07 50 999  3.2  3.9  0.57  7.14  5.17 137 1020.9  23.9  22.4  23.9 99.0 99.00
2013 07 16 08 50 999  4.1  4.7  0.56  7.14  5.36 149 1021.0  24.3  22.5  24.3 99.0 99.00
2013 07 16 09 50 999  3.5  4.2  0.52  7.14  5.18 143 1021.5  24.2  22.5  24.2 99.0 99.00
2013 07 16 10 50 999  5.3  7.6  0.48  7.14  5.09 133 1021.6  24.3  22.6  24.3 99.0 99.00
2013 07 16 11 50 999  4.3  5.5  0.52  6.67  5.27 143 1021.8  24.6  22.7  24.6 99.0 99.00
2013 07 16 12 50 999  5.3  6.2  0.48  7.14  4.49 103 1022.0  24.4  23.0  24.4 99.0 99.00
2013 07 16 13 50 999  3.9  5.3  0.46  6.67  4.43 140 1021.9  25.0  23.4  25.0 99.0 99.00
2013 07 16 14 50 999  3.1  3.8  0.47  7.14  4.90 142 1022.1  25.1  24.0  24.8 99.0 99.00
2013 07 16 15 50 999  1.9  2.5  0.46  7.14  5.17 127 1022.5  25.3  24.6  24.9 99.0 99.00
2013 07 16 16 50 999  1.2  2.0  0.45  7.14  5.06 148 1022.4  25.3  25.2  25.2 99.0 99.00
2013 07 16 17 50 999  2.2  2.9  0.43  8.33  5.09 117 1022.0  25.7  25.3  24.8 99.0 99.00
2013 07 16 18 50 999  1.1  2.0  0.42  7.14  5.10 148 1021.7  26.3  25.9  24.6 99.0 99.00
2013 07 16 19 50 999  1.8  2.3  0.39  7.14  4.63 160 1021.4  26.5  26.2  24.0 99.0 99.00
2013 07 16 20 50 999  1.6  2.1  0.38  7.14  4.91 143 1021.3  26.6  26.2  23.2 99.0 99.00
2013 07 16 21 50 999  0.0  0.9  0.41  9.09  4.85 110 1021.1  26.5  26.2  23.7 99.0 99.00
2013 07 16 22 50 999  0.0  0.0  0.35  6.67  4.95 152 1021.1  26.5  26.1  24.1 99.0 99.00
2013 07 16 23 50 999  0.0  0.0  0.38  8.33  5.32 111 1021.4  26.6  26.0  24.6 99.0 99.00
2013 07 17 00 50 999  0.0  0.0  0.37  7.69  5.26 129 1021.5  26.1  25.9  24.5 99.0 99.00
2013 07 17 01 50 999  0.0  0.0  0.36  6.67  5.15 149 1022.0  26.2  25.8  24.5 99.0 99.00
2013 07 17 02 50 999  0.0  0.0  0.37  6.67  5.29 176 1022.0  26.3  25.7  24.2 99.0 99.00
2013 07 17 03 50 999  1.4  2.2  0.39  7.69  5.57 116 1021.9  25.7  25.6  24.5 99.0 99.00
2013 07 17 04 50 999  2.1  2.6  0.36  7.14  5.46 175 1021.4  25.5  25.7  23.9 99.0 99.00
2013 07 17 05 50 999  2.3  2.9  0.33  7.14  5.70 121 1021.1  25.8  25.7  23.9 99.0 99.00
2013 07 17 06 50 999  2.4  2.9  0.33  8.33  5.54 122 1020.8  25.1  25.6  24.3 99.0 99.00
2013 07 17 07 50 999  2.2  2.7  0.31  7.14  5.59 112 1020.7  25.4  25.4  24.0 99.0 99.00
2013 07 17 08 50 999  0.3  1.3  0.34  8.33  5.46 153 1021.1  25.3  25.3  23.5 99.0 99.00
2013 07 17 09 50 999  0.0  0.0  0.30  8.33  5.29 120 1021.5  25.3  25.2  23.5 99.0 99.00
2013 07 17 10 50 999  1.8  2.5  0.33  9.09  5.43 127 1022.0  25.5  25.1  23.1 99.0 99.00
2013 07 17 11 50 999  0.3  0.7  0.31  7.69  5.82 112 1022.1  25.4  25.2  22.8 99.0 99.00
2013 07 17 12 50 999  0.0  0.0  0.30  8.33  5.30  94 1022.2  25.4  25.3  23.6 99.0 99.00
2013 07 17 13 50 999  2.1  2.5  0.29  7.69  5.36 131 1022.1  25.4  25.4  24.2 99.0 99.00
2013 07 17 14 50 999  2.2  3.3  0.29  7.69  5.62 106 1022.2  25.6  25.7  24.7 99.0 99.00
2013 07 17 15 50 999  0.7  1.5  0.31  9.09  5.91  31 1022.3  26.0  25.9  25.3 99.0 99.00
2013 07 17 16 50 999  0.1  0.9  0.31  8.33  5.76 133 1021.9  26.4  26.5  25.3 99.0 99.00
2013 07 17 17 50 999  0.0  0.0  0.32  8.33  5.51 146 1021.8  26.9  27.0  24.6 99.0 99.00
2013 07 17 18 50 999  0.0  0.0  0.30  8.33  5.30 132 1021.2  27.4  27.7  24.3 99.0 99.00
2013 07 17 19 50 999  0.0  0.0  0.29  9.09  5.61 114 1020.7  28.5  29.1  24.0 99.0 99.00
2013 07 17 21 50 999  1.6  2.3  0.29 10.00  6.00 142 1019.8  28.3  28.2  24.6 99.0 99.00
2013 07 17 22 50 999  2.4  3.0  0.29  7.69  5.71  94 1019.9  27.8  28.1  25.3 99.0 99.00
2013 07 17 23 50 999  2.0  2.4  0.28  9.09  5.60 129 1019.9  27.2  27.5  25.6 99.0 99.00
2013 07 18 00 50 999  1.5  2.3  0.30  9.09  5.30 119 1019.8  26.8  27.1  25.7 99.0 99.00
2013 07 18 01 50 999  4.1  4.9  0.32  8.33  6.61 128 1020.0  26.3  26.9  25.4 99.0 99.00
2013 07 18 02 50 999  3.7  4.7  0.32  8.33  5.97 120 1019.9  26.5  26.5  24.0 99.0 99.00
2013 07 18 03 50 999  3.8  4.6  0.29  7.69  5.88 130 1020.0  26.6  26.3  23.7 99.0 99.00
2013 07 18 04 50 999  2.7  3.2  0.34  7.69  5.12 125 1019.8  26.2  26.2  24.3 99.0 99.00
2013 07 18 05 50 999  3.6  4.3  0.32  8.33  5.97 152 1019.7  26.0  26.1  24.0 99.0 99.00
2013 07 18 06 50 999  3.8  4.8  0.31  8.33  5.74 117 1019.3  26.0  26.0  24.0 99.0 99.00
2013 07 18 07 50 999  3.9  4.7  0.33  8.33  4.97 156 1019.0  26.1  25.9  23.8 99.0 99.00
2013 07 18 08 50 999  3.0  3.6  0.33  7.14  5.38  62 1018.7  25.8  25.7  24.1 99.0 99.00
2013 07 18 09 50 999  3.9  4.5  0.31  8.33  5.14 126 1018.6  25.6  25.6  24.7 99.0 99.00
2013 07 18 10 50 999  3.3  4.0  0.30  7.14  5.30 114 1018.7  25.5  25.5  25.0 99.0 99.00
2013 07 18 11 50 999  2.9  3.4  0.34  7.69  5.43 135 1019.2  25.7  25.5  25.1 99.0 99.00
2013 07 18 12 50 999  3.2  3.8  0.36  8.33  5.06 120 1019.4  25.7  25.5  24.8 99.0 99.00
2013 07 18 13 50 999  3.5  4.4  0.36  7.69  5.37 123 1019.4  25.6  25.6  25.3 99.0 99.00
2013 07 18 14 50 999  4.4  5.9  0.38  7.14  4.52 120 1019.4  25.7  25.7  25.4 99.0 99.00
2013 07 18 15 50 999  5.0  5.8  0.46  6.67  4.12 121 1019.2  26.0  25.9  25.6 99.0 99.00
2013 07 18 16 50 999  4.5  5.4  0.43  7.14  3.92 127 1018.9  26.2  26.0  25.7 99.0 99.00
2013 07 18 17 50 999  4.8  6.4  0.44  7.69  3.85 132 1018.6  26.4  26.2  25.6 99.0 99.00
2013 07 18 18 50 999  5.1  6.3  0.47  7.14  3.76 130 1018.0  26.4  26.2  25.4 99.0 99.00
2013 07 18 19 50 999  6.6  7.7  0.49  7.14  3.55 130 1017.4  26.6  26.2  25.3 99.0 99.00
2013 07 18 20 50 999  6.6  7.9  0.57  7.69  3.43 134 1016.9  26.7  26.2  24.9 99.0 99.00
2013 07 18 21 50 999  6.3  7.4  0.57  3.23  3.42 198 1016.4  26.8  26.2  24.9 99.0 99.00
2013 07 18 22 50 999  6.4  7.5  0.63  3.13  3.43 206 1016.4  26.8  26.1  24.8 99.0 99.00
2013 07 18 23 50 999  6.5  7.8  0.64  3.57  3.44 212 1016.9  26.6  26.0  24.7 99.0 99.00
2013 07 19 00 50 999  6.1  7.3  0.69  3.33  3.50 215 1017.4  26.4  25.8  24.5 99.0 99.00
2013 07 19 01 50 999  6.9  8.1  0.65  3.33  3.61 218 1017.6  26.2  25.7  24.6 99.0 99.00
2013 07 19 02 50 999  6.7  8.2  0.70  3.57  3.71 204 1017.4  26.1  25.6  24.3 99.0 99.00
2013 07 19 03 50 999  6.1  7.6  0.67  3.57  3.52 206 1017.2  25.9  25.6  24.2 99.0 99.00
2013 07 19 04 50 999  6.5  7.7  0.68  3.33  3.77 200 1017.2  25.8  25.6  24.2 99.0 99.00
2013 07 19 05 50 999  6.4  8.2  0.71  6.67  3.82 143 1016.8  25.7  25.5  24.0 99.0 99.00
2013 07 19 06 50 999  6.2  7.5  0.68  3.57  3.71 182 1016.8  25.6  25.4  23.8 99.0 99.00
2013 07 19 07 50 999  5.9  7.5  0.79  3.70  3.73 185 1016.4  25.5  25.3  24.2 99.0 99.00
2013 07 19 08 50 999  5.7  6.8  0.75  4.00  3.77 183 1016.4  25.4  25.2  24.4 99.0 99.00
2013 07 19 09 50 999  5.2  6.4  0.73  4.17  3.69 186 1016.6  25.2  25.2  24.6 99.0 99.00
2013 07 19 10 50 999  4.0  5.6  0.67  3.85  3.83 189 1016.7  25.2  25.1  24.6 99.0 99.00
2013 07 19 11 50 999  3.4  4.4  0.64  4.17  3.96 186 1016.9  25.2  25.1  24.7 99.0 99.00
2013 07 19 12 50 999  4.2  5.0  0.55  4.17  4.16 172 1017.1  25.2  25.1  24.8 99.0 99.00
2013 07 19 13 50 999  4.3  5.4  0.56  7.14  4.11  88 1016.7  25.2  25.2  24.8 99.0 99.00
